"inq_last_6mths","pub_rec","revol_bal","dti","home_ownership"
0,0,1988,16.2,"MORTGAGE"
0,0,38834,20.45,"MORTGAGE"
1,0,19406,31.54,"MORTGAGE"
4,0,19670,20.32,"OWN"
0,0,16679,12.15,"RENT"
1,0,32816,27.34,"MORTGAGE"
0,0,15502,13.91,"RENT"
3,0,5210,9.09,"MORTGAGE"
1,0,27265,19.6,"MORTGAGE"
0,1,18589,11.67,"MORTGAGE"
0,0,27106,18.81,"MORTGAGE"
4,0,18169,21.21,"MORTGAGE"
0,0,21328,27.63,"MORTGAGE"
1,0,20349,15.52,"RENT"
1,0,8864,31.57,"RENT"
0,0,24748,32.61,"RENT"
0,0,14061,29.74,"MORTGAGE"
0,0,38951,15.6,"MORTGAGE"
1,0,29019,21.96,"MORTGAGE"
1,0,10754,15.98,"RENT"
0,0,6884,18.49,"RENT"
0,0,23801,32.04,"NONE"
2,0,13584,19.6,"RENT"
0,1,759,1.15,"RENT"
1,0,19181,18.15,"MORTGAGE"
1,0,5506,12.88,"RENT"
2,1,9308,18.12,"RENT"
1,0,18392,11.06,"MORTGAGE"
0,0,17836,18.19,"MORTGAGE"
3,0,10571,24.27,"MORTGAGE"
1,0,12509,16,"RENT"
0,0,36776,15.57,"MORTGAGE"
0,0,6250,19.08,"MORTGAGE"
0,0,20395,17.02,"MORTGAGE"
1,3,12938,16.11,"RENT"
0,0,8121,13.56,"RENT"
0,0,5987,26.01,"RENT"
0,1,3691,3.17,"RENT"
0,2,8052,8.81,"RENT"
2,0,6896,17.37,"RENT"
1,0,15693,21.48,"RENT"
0,0,19422,25.57,"RENT"
0,0,31763,16.7,"MORTGAGE"
0,0,6481,7.91,"RENT"
1,0,10415,11.1,"RENT"
1,0,6881,16.78,"RENT"
1,0,3582,3.41,"OWN"
1,0,16095,19,"MORTGAGE"
0,0,9422,10.46,"OWN"
1,0,30665,25.01,"MORTGAGE"
0,0,7373,25.43,"MORTGAGE"
0,0,34964,24.57,"MORTGAGE"
1,0,13877,18.94,"MORTGAGE"
0,0,18129,14.74,"OWN"
2,0,16490,9.87,"MORTGAGE"
1,0,49763,21.48,"MORTGAGE"
0,0,10806,31.78,"RENT"
2,1,12555,25.85,"MORTGAGE"
2,2,10590,8.1,"RENT"
1,0,16164,17.86,"RENT"
1,0,22218,10.27,"MORTGAGE"
1,0,51743,19.03,"MORTGAGE"
0,0,11981,18.96,"RENT"
0,0,0,19.46,"RENT"
1,0,21056,24.1,"RENT"
0,0,5362,28.51,"RENT"
0,0,40854,25.18,"MORTGAGE"
1,0,6339,9.7,"RENT"
0,0,12736,29.1,"RENT"
2,1,10685,18.99,"RENT"
1,0,101749,13.05,"MORTGAGE"
3,0,651,14.25,"RENT"
0,0,43065,14.58,"MORTGAGE"
0,0,19494,30.73,"OWN"
2,0,14333,18.73,"MORTGAGE"
1,0,18093,7.68,"MORTGAGE"
2,0,1016,14.09,"MORTGAGE"
0,1,3438,18.11,"MORTGAGE"
0,0,23698,13.24,"OWN"
0,3,1951,10.81,"RENT"
0,0,6351,13.16,"RENT"
0,0,21653,28.32,"RENT"
0,0,13511,17.76,"MORTGAGE"
1,0,4581,13.81,"MORTGAGE"
1,0,15105,29.63,"MORTGAGE"
0,0,37936,22.34,"MORTGAGE"
0,0,9960,21.68,"RENT"
0,0,35804,19.61,"OWN"
0,0,13160,16.07,"MORTGAGE"
0,0,35701,27.66,"MORTGAGE"
0,0,9841,10.89,"MORTGAGE"
0,0,8720,16.7,"RENT"
0,0,25094,14.78,"MORTGAGE"
3,0,10547,19.82,"MORTGAGE"
0,0,8581,18.19,"MORTGAGE"
0,1,25282,24.7,"MORTGAGE"
0,0,26253,6.23,"MORTGAGE"
0,0,10544,13.95,"RENT"
1,2,1400,23.13,"OWN"
1,0,7222,30.46,"RENT"
0,0,6158,8.82,"OWN"
1,0,6811,17.1,"MORTGAGE"
0,0,4019,12,"MORTGAGE"
2,1,2505,6.5,"RENT"
2,0,7821,16.57,"MORTGAGE"
0,0,8992,19.98,"MORTGAGE"
1,0,40867,17.68,"MORTGAGE"
1,1,8441,24.08,"OWN"
0,0,15869,23.47,"RENT"
1,0,16356,17.8,"MORTGAGE"
0,0,10881,15.88,"RENT"
0,0,56740,15.79,"OWN"
2,0,8455,15.88,"MORTGAGE"
0,0,11082,23.81,"RENT"
1,0,14525,21.42,"MORTGAGE"
1,0,23333,16.52,"RENT"
3,0,799,17.36,"RENT"
0,0,7921,7.9,"RENT"
3,0,6887,20.21,"MORTGAGE"
0,0,4916,20.85,"RENT"
1,0,10020,11.61,"MORTGAGE"
2,0,1634,13.01,"MORTGAGE"
2,0,40723,20.31,"RENT"
0,0,926,32.05,"RENT"
0,0,32292,6.17,"MORTGAGE"
0,0,16562,21.57,"MORTGAGE"
4,0,8238,24.06,"MORTGAGE"
2,0,16953,35.74,"RENT"
0,0,15732,24.42,"MORTGAGE"
0,0,2401,29.45,"RENT"
0,0,99408,9.55,"RENT"
0,0,8051,24.1,"OWN"
0,2,1339,11.09,"MORTGAGE"
2,0,13712,25.66,"MORTGAGE"
0,0,11557,24.79,"RENT"
0,0,7017,17.73,"RENT"
0,2,10590,38.37,"MORTGAGE"
0,0,3838,37.21,"RENT"
0,0,14515,7.75,"RENT"
0,0,19559,22.86,"MORTGAGE"
0,0,13897,25.55,"RENT"
2,0,39731,26.33,"MORTGAGE"
2,0,13025,21.11,"OWN"
1,1,5863,3.4,"MORTGAGE"
0,0,31600,22.78,"MORTGAGE"
3,1,19788,10.39,"RENT"
0,0,11260,22.91,"RENT"
4,1,16919,24.29,"MORTGAGE"
4,0,15631,9.29,"MORTGAGE"
0,0,8030,19.38,"MORTGAGE"
2,0,11450,39.12,"RENT"
3,0,10782,12.33,"MORTGAGE"
0,0,10616,34.48,"MORTGAGE"
0,0,23893,21.79,"RENT"
1,1,4774,39.4,"MORTGAGE"
0,0,11917,8.08,"RENT"
0,0,13132,16.18,"MORTGAGE"
0,0,4312,9.74,"RENT"
2,0,5636,16.25,"RENT"
0,0,70196,9.15,"MORTGAGE"
2,0,29235,15.46,"MORTGAGE"
0,0,16119,10.12,"OWN"
0,0,12905,19.64,"MORTGAGE"
0,0,15365,29.64,"RENT"
2,0,10102,9.59,"MORTGAGE"
0,0,2089,8.84,"MORTGAGE"
0,0,9817,13.42,"OWN"
6,0,37241,7.03,"MORTGAGE"
1,0,12525,15.51,"RENT"
0,0,29530,28.19,"MORTGAGE"
0,0,18157,23.98,"MORTGAGE"
1,0,20618,11.56,"MORTGAGE"
0,0,3560,17.91,"RENT"
1,0,12940,15.29,"RENT"
4,0,29715,22.99,"MORTGAGE"
0,0,28216,20.42,"MORTGAGE"
0,0,2662,30.48,"MORTGAGE"
0,0,10583,12.15,"RENT"
0,0,1913,17.36,"RENT"
0,0,14854,9.21,"RENT"
1,0,7666,16.69,"MORTGAGE"
0,0,9493,13.85,"RENT"
0,0,3924,24.59,"MORTGAGE"
1,1,3879,13.86,"MORTGAGE"
2,0,1136,24.78,"OWN"
2,1,14597,15.86,"MORTGAGE"
1,0,897,3.29,"OWN"
0,0,8144,8.71,"MORTGAGE"
0,0,50675,23.02,"MORTGAGE"
1,0,19201,23.13,"RENT"
1,0,18382,13.56,"MORTGAGE"
0,1,2008,18.49,"MORTGAGE"
0,0,9778,21.61,"MORTGAGE"
0,0,11377,20.16,"MORTGAGE"
0,0,16837,31.45,"MORTGAGE"
0,0,2994,8.45,"OWN"
1,1,25219,19.19,"MORTGAGE"
0,0,4803,16.16,"RENT"
0,0,3176,17.56,"MORTGAGE"
0,0,11636,16.03,"MORTGAGE"
2,0,1661,19.45,"RENT"
0,0,32912,31.41,"RENT"
0,0,6764,17.49,"RENT"
0,0,7809,17.6,"RENT"
0,0,23489,24.8,"OWN"
2,1,27333,10.99,"MORTGAGE"
0,0,26194,13.89,"MORTGAGE"
1,0,8772,8.41,"RENT"
1,0,210696,34.38,"MORTGAGE"
0,0,25519,21.9,"OWN"
1,0,24075,20.4,"OWN"
0,0,9308,13.47,"MORTGAGE"
2,0,21583,20.76,"MORTGAGE"
0,0,41499,31.46,"RENT"
0,0,32072,20.02,"RENT"
3,0,5966,5.33,"MORTGAGE"
1,0,13835,25.25,"RENT"
0,0,13861,16.3,"RENT"
1,0,8883,17.68,"MORTGAGE"
0,0,1282,14.07,"MORTGAGE"
0,0,4256,15.82,"RENT"
0,2,7485,15.29,"MORTGAGE"
1,0,21641,22.54,"MORTGAGE"
0,0,50463,16.79,"MORTGAGE"
0,0,11197,8.95,"RENT"
3,0,3409,14.73,"MORTGAGE"
1,0,24415,24.84,"MORTGAGE"
2,0,33,11.6,"MORTGAGE"
0,1,14339,15.97,"RENT"
0,0,10233,22.97,"MORTGAGE"
2,0,18088,10.25,"MORTGAGE"
0,3,13202,20.13,"RENT"
0,0,30764,15.95,"RENT"
0,0,15814,17.94,"OWN"
0,0,2137,0.86,"MORTGAGE"
0,0,46518,21.64,"MORTGAGE"
0,0,15814,11.11,"MORTGAGE"
1,0,22403,34.4,"RENT"
1,0,15032,15.33,"RENT"
4,0,32046,11.43,"MORTGAGE"
0,0,17526,16.77,"MORTGAGE"
0,0,774,21.82,"RENT"
0,0,23161,9.06,"MORTGAGE"
0,0,79577,19.15,"OWN"
0,1,18283,30.03,"MORTGAGE"
3,1,13550,30.17,"MORTGAGE"
0,0,10885,13.11,"RENT"
1,0,4005,9.02,"MORTGAGE"
1,3,7989,21.52,"RENT"
1,0,10884,7.76,"OWN"
1,0,4535,9.8,"RENT"
1,2,7457,17.22,"RENT"
0,0,29271,22.27,"MORTGAGE"
1,0,14863,8.08,"MORTGAGE"
1,0,20725,23.68,"MORTGAGE"
0,0,24143,10.38,"MORTGAGE"
0,0,61588,38.35,"MORTGAGE"
1,0,28727,34.67,"MORTGAGE"
0,0,20583,20,"RENT"
1,1,15241,39.62,"RENT"
2,0,6561,24.4,"RENT"
0,0,5748,13.02,"RENT"
0,0,25217,23.2,"RENT"
0,0,34673,11.98,"MORTGAGE"
0,0,3609,5.25,"RENT"
2,0,12509,17.15,"MORTGAGE"
0,0,17709,26.93,"RENT"
0,0,6934,14.61,"RENT"
0,0,11775,32.78,"MORTGAGE"
3,0,7224,9.9,"RENT"
0,0,40053,29.6,"MORTGAGE"
0,0,52679,11.92,"MORTGAGE"
1,0,6094,9.19,"RENT"
0,0,11377,17.19,"MORTGAGE"
2,1,15186,31.56,"MORTGAGE"
2,0,29857,19.99,"MORTGAGE"
1,0,7059,17.32,"RENT"
0,0,9439,21.65,"RENT"
2,0,8074,23.31,"MORTGAGE"
1,0,14082,9.68,"MORTGAGE"
0,1,9997,11.69,"RENT"
0,0,9950,12.33,"OWN"
0,0,23736,30.53,"RENT"
2,0,12136,15,"MORTGAGE"
1,0,3352,25.51,"RENT"
0,0,1518,3.9,"RENT"
1,0,193490,17.83,"MORTGAGE"
0,0,15946,9.17,"MORTGAGE"
2,0,16618,15.6,"MORTGAGE"
0,0,16737,14.28,"MORTGAGE"
1,0,10048,18.13,"MORTGAGE"
0,0,5126,8.98,"RENT"
0,0,18194,18.68,"MORTGAGE"
0,0,454,20.71,"RENT"
0,1,3608,6.99,"MORTGAGE"
2,0,12116,23.77,"RENT"
0,0,25724,21.9,"MORTGAGE"
1,0,20674,6.07,"RENT"
1,0,21479,23.61,"RENT"
0,0,10763,10.46,"MORTGAGE"
1,0,6265,15.7,"RENT"
1,0,7177,34.23,"RENT"
3,0,4937,13.17,"MORTGAGE"
0,7,4707,10.61,"RENT"
0,0,4125,19,"RENT"
2,0,14578,18.65,"MORTGAGE"
0,1,9779,12,"MORTGAGE"
0,0,24812,19.24,"MORTGAGE"
0,0,18298,25.23,"RENT"
1,0,7690,11.21,"RENT"
0,1,6800,8.38,"MORTGAGE"
0,0,25755,10.45,"MORTGAGE"
1,0,15147,34.83,"MORTGAGE"
0,0,1460,25.2,"RENT"
1,0,125348,22.2,"MORTGAGE"
2,0,25479,25.27,"MORTGAGE"
5,0,8766,16.67,"MORTGAGE"
0,0,17397,11.77,"RENT"
0,1,4351,20.88,"RENT"
0,0,26687,17.56,"MORTGAGE"
2,1,13631,36.06,"RENT"
2,4,4071,4.8,"RENT"
0,1,8808,15.31,"RENT"
0,0,3875,12.07,"OWN"
0,0,13407,11.32,"MORTGAGE"
0,0,33755,26.2,"MORTGAGE"
1,0,22180,30.11,"RENT"
4,0,7882,29.51,"RENT"
3,0,9598,17.39,"OWN"
0,0,21967,15.61,"RENT"
0,1,1634,28.79,"MORTGAGE"
0,0,24902,32.27,"MORTGAGE"
3,0,15205,20.99,"MORTGAGE"
2,0,3807,7.05,"RENT"
0,0,17027,10.21,"RENT"
1,0,4614,14.36,"RENT"
1,0,31578,28.8,"RENT"
0,0,12801,24.37,"RENT"
2,0,17992,23.43,"MORTGAGE"
0,1,11743,8.15,"MORTGAGE"
0,0,43329,21.67,"MORTGAGE"
0,0,4323,15.34,"MORTGAGE"
0,1,6588,22.16,"RENT"
0,0,11980,15.72,"OWN"
2,0,11222,26.45,"RENT"
1,0,2924,4.84,"RENT"
0,0,22962,32.41,"MORTGAGE"
0,0,13693,21.79,"MORTGAGE"
0,0,45076,22.52,"MORTGAGE"
0,0,17371,16,"MORTGAGE"
0,0,2748,33.27,"MORTGAGE"
0,1,15116,13.72,"MORTGAGE"
0,0,3257,10.8,"MORTGAGE"
0,0,14267,9.48,"RENT"
0,0,4401,20.56,"MORTGAGE"
0,1,6739,11.81,"RENT"
0,0,1688,21.44,"MORTGAGE"
1,0,18252,16.26,"RENT"
1,0,46538,19.38,"RENT"
0,0,10645,22.43,"MORTGAGE"
1,0,29680,33.49,"MORTGAGE"
0,0,5044,15.2,"MORTGAGE"
5,0,2248,22.78,"MORTGAGE"
2,0,15731,14.87,"MORTGAGE"
3,1,3527,2.8,"RENT"
4,0,3344,13.13,"MORTGAGE"
0,0,44062,35.86,"MORTGAGE"
0,0,11001,23.63,"MORTGAGE"
0,0,46239,34.17,"MORTGAGE"
1,0,13714,13.49,"MORTGAGE"
0,0,8292,13.76,"MORTGAGE"
1,0,9249,20.96,"MORTGAGE"
0,0,9334,15.84,"MORTGAGE"
0,0,21977,24.08,"MORTGAGE"
0,0,721,0.53,"MORTGAGE"
0,1,6621,18.42,"RENT"
0,0,24464,16.65,"RENT"
3,0,9669,23.64,"RENT"
0,0,89,0.33,"RENT"
1,0,11171,14.62,"RENT"
1,1,31124,27.07,"MORTGAGE"
0,0,12997,5.78,"MORTGAGE"
1,0,22217,15.24,"MORTGAGE"
1,0,6993,21.62,"MORTGAGE"
0,0,9808,16.06,"RENT"
2,0,4997,28.59,"MORTGAGE"
1,0,7619,15.41,"MORTGAGE"
1,0,18320,10.61,"MORTGAGE"
0,0,14048,5.46,"MORTGAGE"
2,0,14333,11.55,"MORTGAGE"
0,0,10387,9.06,"MORTGAGE"
1,0,12811,28.18,"RENT"
0,0,22212,29.27,"RENT"
1,0,21869,11.58,"MORTGAGE"
1,0,34366,13.1,"MORTGAGE"
0,0,2459,11.31,"RENT"
2,0,12131,16.54,"MORTGAGE"
1,0,5528,13.03,"RENT"
1,0,38687,22.42,"RENT"
1,0,5166,13.69,"MORTGAGE"
0,0,20184,17.54,"MORTGAGE"
0,0,1365,12.3,"OWN"
0,1,11749,8.35,"OWN"
1,1,3476,24.9,"RENT"
1,0,13167,16.7,"MORTGAGE"
0,0,19019,23.38,"MORTGAGE"
5,1,1914,17.08,"MORTGAGE"
0,0,11365,15.84,"RENT"
0,0,4999,28.38,"OWN"
3,0,4483,2.99,"RENT"
0,0,25894,12.63,"RENT"
0,1,18601,24.32,"RENT"
1,1,13465,11.76,"RENT"
0,0,11222,22.3,"RENT"
0,0,23348,11.36,"MORTGAGE"
0,0,11193,16.86,"RENT"
0,1,6642,16.6,"MORTGAGE"
3,0,8044,17.83,"RENT"
0,0,5148,11.4,"MORTGAGE"
0,0,10234,18.94,"MORTGAGE"
0,0,15180,26.07,"RENT"
0,0,3857,2.13,"MORTGAGE"
0,0,11868,9.82,"MORTGAGE"
0,0,17707,30.24,"MORTGAGE"
0,0,37436,10.07,"MORTGAGE"
0,0,12621,12.67,"RENT"
1,0,24230,15.11,"RENT"
0,0,19946,10.61,"OWN"
2,1,21388,21.54,"MORTGAGE"
2,0,12879,24.76,"RENT"
0,1,4435,9.12,"MORTGAGE"
0,0,8662,17.93,"OWN"
1,0,17684,12.32,"RENT"
1,0,10835,8.14,"MORTGAGE"
0,0,18875,14.22,"RENT"
1,0,50905,33.08,"MORTGAGE"
2,0,14189,14.32,"OWN"
0,1,2755,9.76,"RENT"
0,0,44263,22.56,"MORTGAGE"
0,0,6283,23.4,"MORTGAGE"
0,1,5141,17.75,"MORTGAGE"
1,0,14055,24.04,"RENT"
0,0,9305,14.88,"OWN"
0,2,20610,24.27,"MORTGAGE"
0,0,16133,11.14,"MORTGAGE"
0,0,2459,10.71,"MORTGAGE"
0,0,16503,20.49,"MORTGAGE"
0,0,55071,32.79,"OWN"
0,0,18224,2.11,"RENT"
0,0,20772,17.06,"RENT"
1,0,146283,17.18,"RENT"
0,0,6036,22.6,"MORTGAGE"
3,1,17668,9.62,"MORTGAGE"
0,0,6296,11.74,"MORTGAGE"
0,0,17895,30.25,"OWN"
0,0,8061,17.81,"MORTGAGE"
1,0,4897,4.89,"RENT"
1,0,4316,37.45,"RENT"
3,0,3836,22.19,"RENT"
0,0,14202,24.89,"MORTGAGE"
0,1,7175,16.27,"MORTGAGE"
1,0,79241,32.15,"MORTGAGE"
5,1,18801,13.79,"MORTGAGE"
0,0,19967,29.09,"MORTGAGE"
4,0,9015,20.57,"RENT"
1,0,20016,4.87,"MORTGAGE"
0,0,11746,6.87,"MORTGAGE"
1,0,5306,2.87,"RENT"
2,0,2782,23.05,"MORTGAGE"
0,1,4427,34.11,"RENT"
3,1,5824,20.78,"MORTGAGE"
0,0,11719,16.02,"OWN"
1,0,25680,24.16,"RENT"
0,0,28146,30.25,"RENT"
1,0,34328,26.99,"MORTGAGE"
0,0,8329,5.49,"MORTGAGE"
0,0,48735,20.95,"MORTGAGE"
0,0,4164,5.42,"RENT"
0,0,5082,13.56,"RENT"
0,0,18558,22.8,"MORTGAGE"
0,0,10823,18.99,"RENT"
4,0,27589,22.32,"MORTGAGE"
1,0,4868,8.67,"MORTGAGE"
1,0,26233,21.33,"RENT"
0,0,31638,29.12,"MORTGAGE"
0,0,5725,17.56,"MORTGAGE"
0,0,8170,22.3,"MORTGAGE"
0,0,4084,19.08,"RENT"
0,1,14857,13.6,"MORTGAGE"
0,0,6059,16.15,"MORTGAGE"
1,0,7357,19.32,"MORTGAGE"
0,0,17006,25.39,"RENT"
1,0,19064,9.9,"RENT"
1,0,28846,16.32,"MORTGAGE"
0,0,1338,14.46,"OWN"
2,2,14113,8.89,"MORTGAGE"
1,0,18869,17.83,"RENT"
0,0,30274,35.57,"MORTGAGE"
0,0,3573,4.58,"MORTGAGE"
1,0,0,22.14,"MORTGAGE"
1,0,73,6.17,"RENT"
1,0,46850,11.02,"MORTGAGE"
0,0,9631,28.2,"RENT"
1,0,4735,14.4,"RENT"
1,0,9765,22.73,"RENT"
1,0,12649,16.07,"MORTGAGE"
0,0,13336,18.17,"MORTGAGE"
1,0,6011,22.99,"RENT"
1,1,9489,24.21,"MORTGAGE"
2,0,6246,28.46,"MORTGAGE"
1,0,13618,20.51,"MORTGAGE"
3,0,2199,6.23,"OWN"
0,0,5575,17.97,"RENT"
1,0,6792,10.69,"MORTGAGE"
0,0,5200,11.73,"RENT"
0,0,2965,7.45,"MORTGAGE"
0,0,24302,19.76,"MORTGAGE"
0,0,39259,17.27,"MORTGAGE"
0,0,7307,23.62,"MORTGAGE"
0,0,7680,7.18,"MORTGAGE"
0,0,6866,6.13,"OWN"
0,1,23963,33.1,"MORTGAGE"
5,1,7973,8.53,"RENT"
2,0,29832,22.31,"RENT"
2,0,25170,25.15,"MORTGAGE"
0,0,36394,23.65,"MORTGAGE"
0,0,10965,14.21,"OWN"
0,0,19824,22.56,"MORTGAGE"
1,0,18324,9.13,"MORTGAGE"
1,0,2510,26.04,"RENT"
0,1,8459,20.29,"OWN"
3,0,21251,16.84,"MORTGAGE"
0,1,31736,18.48,"RENT"
3,0,25068,34.21,"RENT"
1,0,3254,23.97,"RENT"
0,0,83,13.08,"MORTGAGE"
0,0,4512,8.33,"MORTGAGE"
2,1,2517,17.25,"MORTGAGE"
0,0,6659,28.32,"RENT"
0,0,10761,27.15,"RENT"
0,0,7267,17.79,"MORTGAGE"
0,0,7388,14.7,"RENT"
1,1,8776,23.89,"MORTGAGE"
0,0,62539,7.65,"MORTGAGE"
3,0,19028,19.1,"OWN"
0,0,11452,19.6,"MORTGAGE"
0,0,41160,21.32,"MORTGAGE"
0,0,6602,3.98,"MORTGAGE"
3,0,16502,26.58,"RENT"
2,0,12171,27.04,"RENT"
3,0,7484,8.72,"MORTGAGE"
0,1,6270,14.1,"MORTGAGE"
0,0,33179,11.39,"RENT"
1,0,35830,18.83,"MORTGAGE"
0,0,6756,17.5,"RENT"
0,0,8271,37.82,"OWN"
1,0,26219,22.19,"MORTGAGE"
3,0,7790,18.23,"RENT"
2,0,19621,17.45,"RENT"
0,0,4979,39.26,"RENT"
1,0,35679,25.7,"MORTGAGE"
0,0,29510,14.01,"MORTGAGE"
0,0,17112,18.26,"MORTGAGE"
0,0,32191,17.82,"RENT"
2,0,40772,30.77,"MORTGAGE"
1,0,6372,25.73,"MORTGAGE"
0,0,13592,28.65,"MORTGAGE"
2,0,13931,20.33,"MORTGAGE"
4,0,8612,17.12,"MORTGAGE"
0,0,10268,11.8,"RENT"
0,0,29621,34.83,"MORTGAGE"
1,0,19202,3.44,"MORTGAGE"
0,0,11911,16.37,"OWN"
0,0,30750,23.71,"RENT"
3,0,3780,13.91,"RENT"
0,0,5342,5.84,"MORTGAGE"
0,0,13350,21.82,"MORTGAGE"
1,4,1146,1.84,"MORTGAGE"
2,1,6954,12.65,"MORTGAGE"
4,0,29049,23.52,"MORTGAGE"
1,0,29811,20.68,"MORTGAGE"
0,0,14715,23.17,"RENT"
0,1,6523,31.95,"OWN"
1,2,7225,2.73,"RENT"
0,1,12028,27.19,"RENT"
0,0,23710,13.44,"MORTGAGE"
0,0,2233,29.68,"RENT"
0,0,7419,6.53,"RENT"
1,0,25639,15.94,"MORTGAGE"
0,0,28189,9.68,"MORTGAGE"
0,1,5072,18.03,"MORTGAGE"
3,0,12568,30.86,"MORTGAGE"
1,0,3211,18.53,"MORTGAGE"
1,0,3457,13.89,"RENT"
2,0,3825,21.6,"RENT"
1,1,28896,26.36,"OWN"
0,0,24367,20.34,"RENT"
0,0,13394,26.41,"OWN"
2,0,1738,16.78,"MORTGAGE"
0,0,26046,17.25,"MORTGAGE"
1,0,449,0.42,"RENT"
1,0,7031,13.15,"RENT"
2,0,2167,8.95,"RENT"
0,0,9816,28.29,"MORTGAGE"
0,0,15096,17.62,"MORTGAGE"
1,0,11909,29.88,"RENT"
0,0,11994,12.48,"RENT"
0,0,3424,16.28,"RENT"
0,0,13346,15.45,"RENT"
0,0,29572,21.15,"OWN"
0,0,4317,18.35,"OWN"
2,0,36686,33.14,"MORTGAGE"
0,0,7206,12.38,"OWN"
0,0,26150,25.62,"MORTGAGE"
0,0,13067,23.42,"MORTGAGE"
0,0,3300,17.43,"RENT"
0,1,14459,29.17,"MORTGAGE"
0,0,29423,24.45,"MORTGAGE"
1,0,7867,11.67,"RENT"
1,0,9991,23.35,"RENT"
0,0,49275,18.12,"MORTGAGE"
1,0,14668,30.26,"MORTGAGE"
1,0,90820,38.11,"MORTGAGE"
1,1,3588,20.17,"MORTGAGE"
0,0,34309,14.8,"RENT"
0,0,15468,15.17,"RENT"
6,0,21920,16.29,"MORTGAGE"
0,0,22933,31.05,"RENT"
0,0,12830,19.02,"MORTGAGE"
1,1,18252,13.38,"MORTGAGE"
0,0,7723,11.65,"RENT"
1,1,7826,22.67,"RENT"
1,0,3492,34.64,"RENT"
0,0,24238,34.99,"MORTGAGE"
0,0,33016,12.3,"MORTGAGE"
0,0,11630,16.03,"MORTGAGE"
0,0,31000,18.47,"RENT"
0,0,16074,10.29,"RENT"
0,1,2644,25.94,"MORTGAGE"
0,1,11860,5.28,"MORTGAGE"
1,0,18232,12.41,"MORTGAGE"
1,0,17276,16.27,"MORTGAGE"
2,0,11872,3.51,"MORTGAGE"
3,0,4640,6.26,"RENT"
0,0,15467,19.76,"RENT"
1,0,4300,25.75,"RENT"
1,0,18530,21.99,"MORTGAGE"
0,0,5006,28.58,"RENT"
0,2,5259,15.65,"MORTGAGE"
0,0,3428,2.91,"OWN"
1,0,33426,22.8,"MORTGAGE"
2,0,4494,20.18,"RENT"
1,0,9085,16.52,"RENT"
0,0,30865,26.01,"MORTGAGE"
3,1,6206,22.53,"RENT"
0,0,11791,8.59,"RENT"
0,0,10867,29.87,"RENT"
1,0,9356,16.82,"MORTGAGE"
0,1,5095,7.54,"MORTGAGE"
0,0,20750,22.46,"RENT"
0,0,12427,29.9,"OWN"
0,0,30819,12.67,"MORTGAGE"
1,0,5344,22.7,"MORTGAGE"
1,0,14866,6.26,"RENT"
1,0,13427,31.94,"RENT"
0,0,9492,8.91,"MORTGAGE"
1,1,3218,13.69,"RENT"
0,0,8444,11.9,"MORTGAGE"
5,0,22509,31.85,"MORTGAGE"
1,0,30671,30.16,"MORTGAGE"
1,0,2942,21.88,"MORTGAGE"
2,0,11228,26.71,"MORTGAGE"
0,0,14608,11.73,"OWN"
1,0,3087,20.61,"OWN"
0,0,2272,9.8,"MORTGAGE"
1,0,19885,18.74,"MORTGAGE"
1,0,22660,8.75,"RENT"
1,0,9271,3.94,"MORTGAGE"
1,0,10722,4.88,"OWN"
1,0,4390,32.01,"RENT"
0,0,11825,3.41,"OWN"
1,0,8985,8.99,"RENT"
0,0,5595,23.94,"RENT"
0,0,55048,11.41,"MORTGAGE"
0,1,9949,30.91,"RENT"
2,0,7643,11.15,"MORTGAGE"
0,0,9549,34.15,"MORTGAGE"
0,0,1729,16.18,"RENT"
0,0,75104,14.86,"MORTGAGE"
3,0,9485,6.01,"RENT"
0,1,4087,24.32,"RENT"
2,0,13243,29.92,"OWN"
0,0,8395,25.68,"RENT"
1,0,4891,4.93,"RENT"
1,0,3667,2.87,"RENT"
0,0,24939,19.87,"OWN"
0,1,1814,14.28,"MORTGAGE"
0,0,22310,27.39,"OWN"
1,0,8832,13.8,"RENT"
2,0,20412,16.36,"RENT"
0,0,57537,14.23,"MORTGAGE"
1,0,20834,31.2,"MORTGAGE"
0,0,43527,14.99,"RENT"
0,0,31706,19.84,"MORTGAGE"
1,0,64092,19.44,"RENT"
1,0,64635,21.75,"RENT"
1,0,6444,27.05,"RENT"
0,0,38453,26.91,"MORTGAGE"
0,0,35518,27.55,"MORTGAGE"
1,0,35965,30.83,"MORTGAGE"
0,1,3620,1.55,"MORTGAGE"
2,1,4370,15.66,"MORTGAGE"
1,0,52992,29.71,"RENT"
0,0,17721,19.41,"OWN"
0,0,8291,31.04,"MORTGAGE"
1,0,5527,13.84,"MORTGAGE"
2,0,17103,5.58,"RENT"
0,0,13277,9.78,"RENT"
1,0,17490,13.61,"MORTGAGE"
0,0,10851,28.51,"RENT"
1,0,9109,15.23,"RENT"
0,0,13090,10.53,"MORTGAGE"
0,0,4796,23.41,"RENT"
0,0,17235,24.51,"OWN"
1,0,6172,18.39,"MORTGAGE"
0,0,21511,31.43,"MORTGAGE"
0,0,8699,13.56,"RENT"
0,1,4100,28.93,"RENT"
0,0,5650,23.33,"RENT"
0,0,8168,39.22,"RENT"
3,0,54769,22.4,"MORTGAGE"
2,0,6808,35.82,"RENT"
1,1,10874,15.07,"MORTGAGE"
