"inq_last_6mths","pub_rec","revol_bal","dti","home_ownership"
0,0,28024,NA," "
2,0,4808,16.62," "
NA,0,9938,22.35,"MORTGAGE"
NA,0,9437,NA,"MORTGAGE"
NA,1,4132,16.59,"OWN"
1,0,1930,20.04,"MORTGAGE"
0,0,8996,32.3,"MORTGAGE"
0,1,6477,NA,"RENT"
0,1,10590,6.89,"MORTGAGE"
0,0,50695,19.9,""
2,0,NA,12.62,"n/a"
1,0,8949,36.6,""
0,0,6024,18.95,NA
1,0,11048,29.63,"RENT"
0,0,301782,17.9,"MORTGAGE"
1,0,8783,20.45,"RENT"
NA,0,NA,27.92,"MORTGAGE"
0,NA,6369,5.61,"n/a"
NA,0,27109,25.19,NA
1,0,6430,7.75," "
NA,0,16635,22.94,NA
1,1,24449,NA,"MORTGAGE"
0,0,13076,16.49,"RENT"
3,1,3634,9.76,"n/a"
NA,NA,NA,32.28,""
0,0,38799,27.58,"n/a"
1,NA,8354,NA,"MORTGAGE"
0,0,NA,NA,"n/a"
1,0,21198,23.57," "
3,1,2123,9.21,"MORTGAGE"
0,1,NA,7.24,"n/a"
2,0,21173,14.12,NA
1,1,NA,14.32,"RENT"
3,0,13302,10.62," "
0,0,7194,18.8," "
3,0,8386,16.11," "
0,0,NA,5.74,"MORTGAGE"
0,0,23350,NA,"n/a"
NA,NA,31452,13.39,"MORTGAGE"
2,2,1474,7.88," "
0,0,21193,16.26,"RENT"
0,1,4788,8.22,"OWN"
0,0,6454,17.83,NA
1,0,1940,NA,"OWN"
1,1,18945,NA,"RENT"
0,0,29124,NA,""
0,0,259,NA," "
0,0,NA,10.56,NA
NA,NA,11195,NA,"MORTGAGE"
0,0,12272,NA,"n/a"
NA,0,NA,NA,"MORTGAGE"
1,0,4441,17.72," "
0,0,8353,11.75,"RENT"
1,0,6483,32.64,""
2,0,967,20.22,"RENT"
2,1,5938,NA,"RENT"
0,0,12119,22.52," "
0,1,25268,20.57,"MORTGAGE"
2,NA,8605,28.79,""
1,0,9898,16.02,NA
NA,0,743,13.18," "
NA,0,NA,16.88,"RENT"
0,0,20456,NA,NA
1,0,8476,20.78,"n/a"
1,NA,9373,NA,"MORTGAGE"
1,0,NA,18,"MORTGAGE"
0,0,30570,26.37,"RENT"
0,0,21239,31.38,"MORTGAGE"
1,0,NA,NA,"RENT"
0,0,3475,3.8,"MORTGAGE"
0,3,5497,39.17,NA
1,0,10999,19.33," "
NA,0,1854,2.73,"OWN"
1,1,7193,4.27,"n/a"
2,0,NA,17.46,"MORTGAGE"
6,NA,NA,NA,"RENT"
NA,0,5256,6.77," "
0,1,7068,18.48,"MORTGAGE"
0,0,10215,30.4,"MORTGAGE"
NA,0,NA,22.92,"MORTGAGE"
2,0,17778,NA,"n/a"
NA,0,4920,6.58,"RENT"
1,NA,14651,21.6,"RENT"
0,1,NA,NA,"RENT"
0,0,15306,11.39,"MORTGAGE"
0,0,25739,NA,"MORTGAGE"
2,2,4792,2.24,"MORTGAGE"
0,0,25874,8.31,"RENT"
NA,0,8699,14.46," "
0,1,6105,29.35,"MORTGAGE"
0,1,1567,NA,"MORTGAGE"
NA,0,10790,13.08,"RENT"
0,0,22683,13.8," "
NA,1,3026,22.11," "
3,0,24773,20.12,"MORTGAGE"
NA,0,7807,7.41,"RENT"
2,0,9878,NA,"RENT"
1,0,14832,15.04,"MORTGAGE"
NA,NA,4099,4.2,"n/a"
1,0,29700,NA,"MORTGAGE"
1,1,21222,34.32," "
0,0,15035,22.91,"MORTGAGE"
0,0,32109,29.92," "
0,0,NA,20.34," "
1,0,12616,20.25,"MORTGAGE"
0,0,14392,NA,"OWN"
0,0,NA,21.99,""
0,0,19591,8.06,"n/a"
0,0,57787,17.96,""
3,0,24307,7.89,"MORTGAGE"
0,0,NA,21.2,"n/a"
0,0,5580,18.22,"RENT"
0,0,NA,NA,"RENT"
0,0,11203,20.82,"RENT"
NA,0,NA,NA,"RENT"
0,0,7776,16.67,"RENT"
2,2,NA,NA,NA
1,0,13249,NA,"RENT"
3,NA,11638,17.75,"OWN"
0,0,16131,12.72,"MORTGAGE"
1,0,46342,8.36," "
NA,0,NA,29.97,"MORTGAGE"
0,1,NA,NA,"RENT"
0,0,9990,19.03,"MORTGAGE"
NA,0,NA,24.36,"RENT"
1,0,22969,NA,"MORTGAGE"
0,1,NA,NA,"n/a"
1,1,NA,26.53,"RENT"
1,0,NA,14.57," "
0,0,NA,NA,"RENT"
0,1,7085,8.88,"RENT"
NA,0,NA,NA,""
0,0,NA,33.57," "
2,4,NA,NA,""
NA,NA,8019,7.58,"RENT"
1,0,21954,26.34," "
0,0,18486,25.72,"MORTGAGE"
NA,0,861,NA,""
0,0,28253,11.9,"RENT"
1,0,NA,13.98,"RENT"
1,0,8049,12.84,"MORTGAGE"
0,0,20940,18.55," "
0,0,30658,12.55,"MORTGAGE"
0,0,NA,37.48,"MORTGAGE"
NA,0,13069,13.11," "
0,0,5701,15.83,"MORTGAGE"
2,0,28700,28.28,"n/a"
NA,0,6228,34.23," "
NA,0,3462,22.52,"n/a"
NA,0,6798,NA,"n/a"
1,0,NA,28,"MORTGAGE"
0,NA,NA,10.57,"RENT"
NA,0,NA,21.27,"MORTGAGE"
0,0,NA,9.47,"RENT"
NA,0,NA,NA,""
0,0,5886,17.14," "
1,0,13474,9.4," "
NA,0,11791,9.9,NA
1,0,14106,NA,"RENT"
NA,0,NA,NA," "
0,10,8701,7.01,"MORTGAGE"
1,1,NA,NA,"RENT"
1,1,NA,5.36,"MORTGAGE"
0,0,NA,NA," "
0,0,14213,13.47,""
NA,0,13267,NA,"OWN"
0,0,NA,NA,"OWN"
NA,0,60340,19.78,"MORTGAGE"
2,0,3403,20.75,"MORTGAGE"
0,0,18820,13.17,"MORTGAGE"
0,0,NA,NA,"n/a"
NA,0,5699,14.3,"MORTGAGE"
NA,0,14724,NA,"OWN"
3,NA,21284,NA,"OWN"
0,0,NA,22.38,"n/a"
0,0,40063,29.58,"n/a"
2,0,7349,12.09,"MORTGAGE"
0,0,3911,26.88,""
0,0,NA,29.55,"MORTGAGE"
0,0,11109,12.17,"RENT"
NA,1,2007,27.85,"RENT"
1,0,64817,17.76,"MORTGAGE"
0,NA,3012,NA,"OWN"
3,0,5761,15.58,"n/a"
0,NA,NA,29.35,"RENT"
NA,0,587,NA,"n/a"
1,NA,4514,NA,"RENT"
2,1,1006,2.44," "
NA,0,33634,13.76,"MORTGAGE"
1,1,NA,19.82,"MORTGAGE"
0,0,1374,10.39,"RENT"
0,0,7329,7.47,"MORTGAGE"
NA,0,NA,12.08,"MORTGAGE"
NA,NA,6712,NA,NA
0,2,17063,NA,"MORTGAGE"
2,0,16244,25.14,""
1,0,NA,12.37,NA
0,0,1458,NA," "
0,0,28572,NA,"n/a"
2,0,NA,3.74,"n/a"
NA,0,12846,NA,"OWN"
0,1,12772,21.06,"n/a"
0,1,8002,20.11,"RENT"
NA,0,237,19.98," "
0,0,NA,11.98,"MORTGAGE"
NA,0,21836,NA,""
3,0,27709,17.6,"MORTGAGE"
0,NA,23169,NA," "
4,NA,3077,18.88,"RENT"
0,0,NA,8.96,"MORTGAGE"
1,7,11428,12.43,"MORTGAGE"
0,0,37817,20.81,"n/a"
NA,0,34432,8.45,"RENT"
0,0,NA,13.39,"OWN"
NA,0,20904,NA,"RENT"
NA,1,NA,7.06,"RENT"
1,1,47017,NA,"MORTGAGE"
0,0,NA,12.57,"RENT"
NA,0,NA,19.79," "
1,0,12985,13.49,"MORTGAGE"
1,0,8554,7.57," "
NA,0,NA,11.85,"MORTGAGE"
0,0,12942,24.08,"n/a"
1,0,2146,9.46,"RENT"
0,NA,NA,24.85,"RENT"
2,0,5716,13.9,"MORTGAGE"
0,0,NA,NA,"n/a"
NA,0,9162,NA,"MORTGAGE"
NA,NA,7136,15.05," "
1,0,32634,17.89,""
0,0,NA,22.48,"n/a"
0,0,3991,3.67,"n/a"
0,0,NA,20.99,"RENT"
3,0,NA,1.43,"OWN"
0,0,NA,NA,"n/a"
0,0,NA,10.47,"RENT"
0,0,8910,NA,"RENT"
0,6,NA,16.57,"MORTGAGE"
1,0,NA,20.01,"MORTGAGE"
0,0,5376,26.55,"RENT"
0,0,6632,17.17,"n/a"
NA,0,25103,NA,"MORTGAGE"
5,0,18180,NA,"RENT"
0,0,14968,18.12,"RENT"
0,0,NA,5.5,"RENT"
0,0,2219,4.19,"MORTGAGE"
0,0,8344,NA," "
1,0,6012,NA," "
0,NA,24495,23.28,"MORTGAGE"
0,0,3636,4.4," "
1,0,NA,13.87,"MORTGAGE"
0,0,5793,10.62,"RENT"
2,0,24887,NA,"OWN"
2,0,3297,NA,"RENT"
NA,1,7381,3.54," "
1,NA,14401,22.56,"RENT"
0,1,11549,NA,"MORTGAGE"
0,0,11048,NA,""
0,0,NA,15.97,"MORTGAGE"
2,NA,24374,33.99,""
0,0,NA,14.91,"RENT"
0,0,41551,21.04,"MORTGAGE"
NA,0,303406,31.69,"MORTGAGE"
0,1,6810,13.2,"MORTGAGE"
0,0,7912,NA,"RENT"
0,0,NA,22.58,"MORTGAGE"
1,0,27997,10.83,"MORTGAGE"
1,0,16617,26.13,"RENT"
0,0,21055,11.28,"MORTGAGE"
NA,0,19085,22.25,"n/a"
0,0,NA,NA," "
1,0,NA,5.92,NA
NA,0,23187,24.37," "
1,0,9897,22.15,"RENT"
NA,0,NA,NA," "
1,0,3175,NA,"MORTGAGE"
1,0,22796,28.29,"n/a"
0,0,NA,10.6,"n/a"
0,0,NA,22.32," "
NA,NA,6294,13.29,"RENT"
0,0,30367,17.22,"RENT"
0,0,6967,21.99,NA
0,1,5629,NA,"RENT"
0,0,NA,11.08,"MORTGAGE"
1,0,13873,20.84,"RENT"
1,1,16587,27.23," "
2,0,21199,NA,"MORTGAGE"
0,0,7856,14.2," "
0,0,13189,NA,"MORTGAGE"
1,1,5525,5.98,"RENT"
0,1,5803,29.31,"OWN"
NA,0,5940,NA,"RENT"
0,0,38419,30.19,"MORTGAGE"
NA,0,NA,6.74,NA
0,0,5561,30.08,"n/a"
NA,NA,93917,25.84,"MORTGAGE"
0,0,3372,23.94,"RENT"
0,0,NA,9.02,"MORTGAGE"
0,0,9441,30.72,""
2,0,21290,27.26,"RENT"
2,0,188,NA," "
2,0,NA,33.57,""
1,0,NA,5.58," "
1,0,12762,19.8,"n/a"
1,0,NA,12.36,NA
NA,0,13849,NA,"MORTGAGE"
1,0,NA,17.21,"RENT"
2,0,20431,NA,"n/a"
NA,0,NA,NA,"MORTGAGE"
0,0,NA,28.83,"RENT"
0,NA,7999,22.4,"MORTGAGE"
NA,0,19143,19.03," "
2,0,17972,14.87,"RENT"
0,0,37262,NA,"OWN"
0,0,2658,NA,"n/a"
0,0,NA,10.26," "
NA,0,2697,24.6,NA
0,0,14764,26.37," "
NA,0,11819,19.74,"MORTGAGE"
1,0,35310,26.21," "
0,0,28018,9.15," "
1,0,50845,15.85,"RENT"
0,NA,9507,12.22,"MORTGAGE"
NA,NA,24526,NA," "
0,1,NA,9.18,"RENT"
2,1,20186,14.28,"RENT"
2,0,6219,33.87,"MORTGAGE"
2,0,13351,NA,"MORTGAGE"
0,0,21156,10.3,"MORTGAGE"
2,0,12319,NA,NA
1,0,2328,34.22," "
0,0,10932,7.97,"MORTGAGE"
0,0,NA,NA,"MORTGAGE"
1,1,8763,22.7,"RENT"
0,0,4955,9.78,"RENT"
1,0,17550,NA,"RENT"
1,0,126073,20.17,"MORTGAGE"
NA,0,17317,9.65," "
0,0,12264,9.7,"RENT"
0,0,464,18.91," "
0,0,NA,6.98,"RENT"
0,1,8524,NA," "
0,0,NA,8.46,"RENT"
0,1,NA,21.88,"RENT"
1,0,NA,20.17,NA
0,NA,6491,9.45,"RENT"
NA,0,9854,20.13,"MORTGAGE"
1,0,NA,23.36,"n/a"
NA,0,NA,NA,""
0,NA,5399,29.9,""
0,1,NA,NA,""
3,1,NA,NA,"OWN"
0,0,NA,6.1," "
2,1,3004,NA,"RENT"
1,0,19318,9.91,"MORTGAGE"
0,0,18109,NA,"n/a"
0,0,NA,8.91,"OWN"
1,0,NA,18.11,""
0,0,19643,7.48,"RENT"
1,1,11182,NA,"RENT"
0,0,16585,NA,"RENT"
0,0,6521,11.8,"MORTGAGE"
0,0,41024,7.49,"MORTGAGE"
2,0,NA,36.51,"RENT"
0,NA,NA,29.22,"MORTGAGE"
0,0,15038,17.82,NA
NA,0,25817,30.89,"MORTGAGE"
1,0,13079,NA,NA
NA,0,8145,8.85,"RENT"
NA,1,10398,7.91,"RENT"
NA,0,9134,15.82,"n/a"
2,0,5362,NA," "
2,0,NA,5.5,"MORTGAGE"
1,NA,NA,14.9,"n/a"
1,NA,1024,4.27,"RENT"
0,0,8353,20.56,"RENT"
NA,0,NA,15.12," "
3,0,17169,20.55," "
0,NA,NA,13.73,"MORTGAGE"
0,0,1063,NA,"OWN"
0,0,NA,11.45,"OWN"
0,NA,18294,NA,NA
1,NA,20303,22.78,NA
NA,1,10291,29.68,"MORTGAGE"
0,NA,0,3.44,"RENT"
NA,0,NA,NA," "
1,0,5623,14.12,"RENT"
1,0,22509,17.33," "
0,0,19780,18.83,"OWN"
0,0,12004,23.38,"n/a"
0,0,3188,16.88,"RENT"
0,2,NA,20.26,"RENT"
0,1,7772,7.15," "
1,1,5523,18.19," "
1,0,73243,11.03,"RENT"
0,0,17270,NA,"MORTGAGE"
0,0,13665,NA,NA
0,0,17878,15.02,"MORTGAGE"
5,1,32836,NA,NA
NA,0,6613,14.67,"MORTGAGE"
NA,0,3780,26.36,"RENT"
0,0,NA,17.86,"MORTGAGE"
NA,0,18753,17.73,NA
1,0,NA,21.05,"MORTGAGE"
0,0,48374,NA,"MORTGAGE"
1,0,7389,NA," "
0,0,83664,NA,"MORTGAGE"
0,0,34724,26.36,"RENT"
1,0,NA,24.22,"RENT"
1,1,5489,NA,"RENT"
0,0,240055,NA,"OWN"
0,0,NA,NA,NA
0,1,9068,11.87,""
NA,4,NA,4.89,"n/a"
NA,0,49024,7.86,"n/a"
1,0,NA,4.92,"RENT"
NA,0,3686,18.94," "
NA,0,11110,17.21,"MORTGAGE"
0,0,9037,NA," "
3,0,39130,NA,"OWN"
0,0,15429,25.19,"MORTGAGE"
1,0,41447,1.7,"RENT"
0,0,22448,20.8," "
0,0,8331,NA,NA
NA,0,21560,14.63,"MORTGAGE"
0,0,5501,10.03,"n/a"
2,0,NA,34.26,"RENT"
1,1,6520,6.28,"RENT"
NA,0,18657,18.33,"MORTGAGE"
NA,0,20800,18.03," "
3,1,4014,6.61,"RENT"
NA,0,NA,NA,"RENT"
0,1,3075,2.9,"n/a"
1,0,22214,NA,"n/a"
0,0,NA,21.87,"OWN"
NA,NA,14494,27.01,NA
1,0,19389,4.17," "
NA,0,NA,NA," "
0,0,10081,NA,"RENT"
0,0,4101,NA,"RENT"
2,0,NA,8.23," "
0,0,6999,7.76,""
2,0,NA,29.49," "
NA,0,9803,15.54,""
1,0,31953,17.79," "
0,0,2955,NA,"RENT"
2,0,4668,25.79,"OWN"
0,0,NA,9.97,"MORTGAGE"
NA,1,8611,11.72,"RENT"
1,0,8411,12.48,"RENT"
1,0,NA,10.4,"RENT"
1,0,NA,30.38,"OWN"
NA,0,NA,NA," "
0,0,17566,18.26,"RENT"
NA,0,675,NA,"MORTGAGE"
0,NA,25135,13.35," "
0,0,8121,15.34,"RENT"
0,0,4454,NA,"MORTGAGE"
0,0,5504,15.91,"RENT"
0,0,46682,12.23," "
1,0,NA,13.18,"MORTGAGE"
NA,0,51744,23.12,""
0,1,5435,NA,"n/a"
0,1,10189,20.22,"OWN"
0,0,10606,11.15,NA
0,0,24821,NA,NA
NA,0,899,14.05,NA
NA,1,NA,NA,"RENT"
NA,0,NA,NA,"MORTGAGE"
0,0,3870,18.93,"RENT"
0,0,NA,17.07,"MORTGAGE"
2,0,NA,4.46,"MORTGAGE"
0,0,7799,33.48," "
NA,1,7874,10.21," "
NA,1,12093,NA," "
1,0,NA,20.82,"RENT"
NA,0,14521,23,""
2,0,NA,15.28,"MORTGAGE"
1,0,1444,2.74,"OWN"
0,0,10240,28.66,"RENT"
NA,0,28898,15.3,""
NA,0,16786,19.89,"RENT"
0,0,8382,NA,"MORTGAGE"
1,0,NA,13.24,"OWN"
0,1,7521,NA,"n/a"
2,0,NA,NA," "
3,NA,6152,NA,"RENT"
0,0,12657,12.61,"RENT"
0,0,27515,1.6,"MORTGAGE"
1,0,70886,33.49,"MORTGAGE"
NA,0,NA,17.98,"MORTGAGE"
0,NA,4691,NA,"RENT"
0,0,NA,16.46,"RENT"
0,0,3716,16.97," "
0,NA,28937,22.22,"MORTGAGE"
NA,0,16691,13.5,"MORTGAGE"
0,0,10979,25.43,"MORTGAGE"
NA,0,44851,NA,"MORTGAGE"
NA,0,10832,NA,"MORTGAGE"
3,0,NA,19.38,"MORTGAGE"
0,0,6853,4.62,"n/a"
NA,0,8900,29.81,"MORTGAGE"
1,0,10682,9.88,"RENT"
0,NA,NA,18.66," "
0,NA,7544,34.96,NA
NA,0,21765,21.06," "
1,NA,6375,NA,"n/a"
1,0,6070,10.75,NA
4,0,96961,31.09,"MORTGAGE"
NA,NA,NA,10.96,"RENT"
0,0,14805,7.02," "
0,0,26203,28.76,"MORTGAGE"
0,0,17696,11.46," "
1,0,30485,34,"RENT"
0,0,19640,NA,"MORTGAGE"
3,0,46414,27.67,"MORTGAGE"
NA,1,NA,NA,"OWN"
1,0,37259,31.67,"MORTGAGE"
0,0,32478,19.66," "
0,NA,22850,NA,"n/a"
NA,0,9183,29.27,"RENT"
1,NA,12010,13.22,"RENT"
0,0,19878,10.5," "
NA,1,6539,17.53,"RENT"
0,NA,11249,NA,NA
0,0,NA,4.13,NA
0,NA,8989,NA," "
0,1,NA,30.86,"RENT"
0,1,6851,22.25,"MORTGAGE"
1,0,18619,27.72,"MORTGAGE"
0,0,39831,20.2,"n/a"
0,0,9267,6,NA
2,NA,30408,25.12," "
0,0,21435,25.72,"n/a"
1,0,11629,NA,"RENT"
0,0,NA,18.48,"MORTGAGE"
NA,0,7650,NA,"MORTGAGE"
0,0,12519,16.49,"MORTGAGE"
0,1,14159,26.79,"RENT"
1,2,1271,25.41,"n/a"
0,0,16426,NA," "
1,0,NA,NA,""
NA,1,9381,7.9,"n/a"
2,0,22739,15.55,"RENT"
0,0,4951,NA," "
NA,0,NA,NA,NA
NA,0,13379,13.92,"RENT"
0,1,17437,NA,"RENT"
NA,0,27557,NA,"MORTGAGE"
0,NA,4242,12.39,"MORTGAGE"
NA,0,16343,17.81," "
1,0,NA,13.18,"RENT"
0,1,NA,20.64,"RENT"
0,0,NA,NA,"MORTGAGE"
0,0,9115,10.27,"MORTGAGE"
1,0,35321,18.46,"RENT"
1,0,17368,NA,"OWN"
1,NA,10119,5.8,"MORTGAGE"
0,0,12448,29.54,"RENT"
1,0,5494,4.57,""
1,NA,3639,22.36,"MORTGAGE"
5,1,9826,7.88,"RENT"
1,0,20361,10,"n/a"
1,0,6780,NA," "
NA,2,855,5.97,""
0,1,5254,22.08,"OWN"
2,NA,NA,18.05,"MORTGAGE"
1,0,7074,13.78,"MORTGAGE"
0,0,20326,14.4,"MORTGAGE"
0,NA,NA,14.49,""
NA,0,21721,31.57,"n/a"
1,0,88813,13.26,"MORTGAGE"
0,0,18873,20.11,NA
2,0,28134,31.49,"MORTGAGE"
1,0,48294,31.4,"MORTGAGE"
NA,0,NA,NA,"MORTGAGE"
NA,0,4596,4.83,"RENT"
1,NA,22735,NA,"RENT"
2,0,14667,29.13,"RENT"
0,0,NA,3.74,"n/a"
1,0,7837,13.96,NA
0,0,35677,11.58,"MORTGAGE"
NA,0,NA,NA,"n/a"
1,0,NA,27.35,"RENT"
0,0,9620,19.26,"MORTGAGE"
0,0,9621,5.74,"OWN"
0,0,NA,23.63,"MORTGAGE"
NA,0,12185,16.58,"n/a"
0,0,27463,14.27,"MORTGAGE"
1,0,4488,7.08,"MORTGAGE"
NA,1,NA,17.97," "
2,0,12995,26.6,"RENT"
0,0,8092,NA,"RENT"
0,0,40759,11.91," "
NA,0,8598,NA,""
NA,NA,15778,26.45,""
1,0,14477,31.25,"RENT"
2,0,11203,16.25,"MORTGAGE"
0,0,5109,9.84," "
0,0,12821,17.98,"RENT"
0,1,5785,15.87,"RENT"
NA,0,31007,13.43,"MORTGAGE"
NA,0,5313,1.33,"MORTGAGE"
0,0,NA,5.92,"MORTGAGE"
1,0,NA,13.85,"n/a"
2,NA,8265,29.91," "
0,1,NA,9.35," "
NA,2,5967,NA," "
0,0,14572,4.68,"OWN"
1,0,13983,NA,"RENT"
0,0,4152,25.12,"MORTGAGE"
NA,0,8665,NA," "
0,0,23080,25.47,"MORTGAGE"
1,0,7850,19.63,"MORTGAGE"
1,0,NA,15.76," "
NA,NA,17329,22.83,NA
NA,0,27002,NA,"MORTGAGE"
3,0,26536,NA,"MORTGAGE"
NA,0,NA,13.93,"MORTGAGE"
0,0,20422,32.26,"MORTGAGE"
1,3,996,12.93,"MORTGAGE"
NA,0,13523,35.46,"MORTGAGE"
1,0,6835,27.38,"RENT"
3,1,1569,NA,NA
NA,0,NA,3.6,"MORTGAGE"
NA,NA,NA,24.66,"RENT"
0,0,NA,19.19,""
NA,0,11439,NA," "
0,0,NA,4.54,"OWN"
NA,1,7364,NA,"MORTGAGE"
0,0,7559,27.53,"n/a"
1,5,7421,30.58,"RENT"
0,1,NA,NA," "
NA,0,7856,36.48,"RENT"
0,1,4724,22.97,"MORTGAGE"
1,0,16908,12.19,"RENT"
0,0,2563,19.35,"n/a"
NA,0,40537,NA,"MORTGAGE"
1,1,NA,26.65," "
0,0,1224,NA,"OWN"
1,0,8982,10.85,"OWN"
0,0,NA,14.22,"MORTGAGE"
0,0,5272,20.93,""
0,0,4747,NA,NA
4,0,14599,24.66,NA
0,0,20297,28.76,NA
NA,0,3861,NA,"n/a"
1,0,43283,17.94,"RENT"
0,0,11016,18.29,"RENT"
1,0,3505,13.5," "
1,0,31959,13.99,""
3,0,30418,14.64,""
4,0,23804,12.53," "
0,0,8773,NA,"OWN"
1,0,4965,7.5,"MORTGAGE"
NA,0,5917,8.89,"RENT"
0,0,NA,7.7,"MORTGAGE"
0,0,3101,15.31,"MORTGAGE"
0,0,NA,5.71,"RENT"
0,0,4335,28.34," "
4,0,NA,16.14,"MORTGAGE"
1,0,18825,31.27,"MORTGAGE"
3,0,5399,19.65,"MORTGAGE"
3,1,13746,NA,"RENT"
1,0,5526,18.6,"n/a"
1,0,NA,NA,"n/a"
NA,0,7584,25.6," "
NA,NA,14526,16.42,"OWN"
1,1,7851,24.48," "
NA,NA,89117,15.52,NA
1,0,NA,24.36," "
NA,0,NA,18.95,NA
1,1,4217,3.25," "
0,0,6748,NA,"MORTGAGE"
0,1,11783,24.59," "
1,0,9920,7.43,NA
NA,0,NA,NA,"MORTGAGE"
1,0,19998,NA,"n/a"
2,0,15315,NA,"n/a"
2,0,49360,20.72,"n/a"
1,0,NA,11.76,"MORTGAGE"
0,0,1370,19.41,""
2,1,27230,19.75," "
NA,0,9071,14.08," "
NA,0,NA,16.45,"MORTGAGE"
2,0,10700,27.29,"n/a"
1,0,NA,25.74,"MORTGAGE"
2,NA,17436,29.91,"MORTGAGE"
0,0,32003,NA,"MORTGAGE"
1,NA,5482,28.98,"n/a"
NA,0,NA,24.85,"MORTGAGE"
0,0,NA,NA,"OWN"
NA,0,11210,24.32,"RENT"
0,0,24485,NA," "
2,0,8366,NA,"n/a"
0,0,36699,27.3,"MORTGAGE"
0,0,24622,28.62,"MORTGAGE"
1,0,23728,29.62," "
0,NA,17989,13.23,"RENT"
0,1,1910,6.66,"RENT"
2,0,NA,NA,"MORTGAGE"
0,0,21174,NA,"MORTGAGE"
NA,0,8386,12.23,"MORTGAGE"
1,0,NA,17,"n/a"
NA,0,13172,17.72,"RENT"
0,0,26926,10.78,""
0,1,12855,33.9," "
NA,0,2139,7.38," "
1,0,14755,27.02,"n/a"
0,0,9983,11.05,"MORTGAGE"
1,0,8180,7.01,"n/a"
1,1,18063,16.66," "
0,0,NA,6.71,"RENT"
0,0,25303,10.23,"MORTGAGE"
0,0,35448,22.37,""
2,0,NA,NA,"RENT"
1,1,4105,15.5,"RENT"
NA,0,9805,18.78," "
0,1,5471,8.36," "
NA,0,NA,27.66,"MORTGAGE"
0,0,11465,24.91,"n/a"
1,1,7667,29.36," "
0,0,33132,25.71," "
NA,0,43829,22.59,"RENT"
1,NA,3079,9.66,"MORTGAGE"
1,0,9331,16.26," "
0,0,9964,9.79,"RENT"
NA,0,14117,12.35,"MORTGAGE"
2,0,NA,25.42," "
0,0,17707,NA,"RENT"
0,0,20477,6.86,"OWN"
0,0,NA,17.32,"RENT"
1,0,4375,27.53,"n/a"
0,NA,10375,11.67," "
0,NA,11121,NA,""
0,NA,9312,25.54,"RENT"
0,0,3425,10.85,""
0,0,17689,14.96,"n/a"
2,0,9383,7.35," "
NA,0,8264,15.82," "
NA,0,NA,16.77,"MORTGAGE"
1,0,2863,3.07," "
0,0,22228,32.63," "
NA,0,6696,NA," "
2,0,240810,19.12,"OWN"
0,0,NA,12.6,"MORTGAGE"
NA,0,36800,27,"n/a"
0,NA,NA,NA,"n/a"
0,0,6915,14.19,"MORTGAGE"
NA,0,5446,33.42," "
2,0,44546,NA,"n/a"
0,0,38975,13.04,"MORTGAGE"
0,1,5665,7.46,"n/a"
1,2,19489,19.83,"MORTGAGE"
0,0,40775,NA,"MORTGAGE"
NA,0,8821,NA,"MORTGAGE"
0,0,6600,NA,"n/a"
0,0,NA,20.58,""
1,0,17721,19.6,"MORTGAGE"
0,0,NA,10.25," "
NA,0,22381,34.49,"MORTGAGE"
NA,0,14996,18.65,"RENT"
NA,0,6663,NA,"RENT"
1,0,30779,NA,"MORTGAGE"
0,0,26170,NA,""
2,0,20300,11.57,NA
0,0,9703,24.25," "
NA,0,11640,15.51,"RENT"
0,0,NA,19.88,"MORTGAGE"
2,0,4925,28.93,"RENT"
0,0,4731,26.76,"OWN"
1,0,9183,10.68,"RENT"
1,0,11010,13.12,"RENT"
0,NA,2221,23.89,NA
1,0,2263,16.76," "
0,0,18025,NA,"MORTGAGE"
0,NA,23595,16.12,"RENT"
0,0,NA,8.31,"MORTGAGE"
NA,0,42595,6.49,NA
0,0,NA,NA,NA
2,0,27678,20.29,""
0,1,13238,NA," "
1,0,NA,34.98,"MORTGAGE"
NA,0,20064,NA,"RENT"
0,1,15511,27.15,"n/a"
0,0,18276,15.65," "
0,0,5405,4.61,"RENT"
0,1,7923,15.05,NA
1,0,4204,NA,""
0,1,4716,11.67," "
0,2,NA,21.33,"OWN"
0,0,13347,NA,"MORTGAGE"
0,0,28536,9.67,"MORTGAGE"
1,0,NA,24.08,NA
3,0,17550,24.28,"n/a"
0,0,28877,16.93,NA
0,0,15018,NA,"n/a"
0,0,NA,25.15,"MORTGAGE"
NA,0,NA,NA,""
NA,1,6721,19.14,"OWN"
4,0,NA,15.26,"RENT"
NA,0,10464,19.95,"RENT"
0,0,37485,20.89,"RENT"
0,0,29254,16.12,"RENT"
2,1,NA,14.09,"RENT"
NA,0,38416,NA,"RENT"
0,0,12947,22.58,"MORTGAGE"
0,0,NA,22.54,"RENT"
0,NA,7739,19.84,"RENT"
2,0,NA,NA,"n/a"
NA,0,6847,NA,"MORTGAGE"
NA,0,17743,NA," "
0,0,6979,14.24,"MORTGAGE"
0,0,12377,22.51,"n/a"
2,0,668881,NA," "
1,0,4671,14,"RENT"
2,0,147507,14.46,"RENT"
0,0,NA,4.97,""
0,0,177670,NA,"MORTGAGE"
1,2,NA,13.22,"MORTGAGE"
1,0,NA,34.78,"MORTGAGE"
NA,0,10346,NA,"RENT"
